subject,mirna,expressed,direction
2,hsa-miR-1249-3p,1,1
2,hsa-miR-380-3p,1,1
2,hsa-miR-7977,1,1
2,hsa-let-7f-1-3p,1,-1
2,hsa-miR-548e-3p,1,1
2,hsa-miR-4306,1,1
2,hsa-miR-6816-3p,1,1
2,hsa-miR-302b-3p,1,1
2,hsa-miR-34b-3p,1,-1
2,hsa-miR-518b,1,-1
2,hsa-miR-181c-3p,1,-1
2,hsa-miR-3934-5p,1,1
2,hsa-miR-3180-5p,1,-1
2,hsa-miR-3150a-5p,1,-1
2,hsa-miR-4787-3p,1,-1
2,hsa-miR-205-5p,1,1
2,hsa-miR-6877-5p,1,1
2,hsa-miR-1537-5p,1,1
2,hsa-let-7d-3p,1,-1
2,hsa-miR-548ap-3p,1,1
2,hsa-miR-4766-5p,1,-1
2,hsa-miR-1323,1,-1
2,hsa-miR-6815-5p,1,-1
2,hsa-miR-3136-3p,1,1
2,hsa-miR-548ah-3p|hsa-miR-548av-3p|hsa-miR-548p,1,-1
2,hsa-miR-6770-3p,1,-1
2,hsa-miR-1229-3p,1,-1
2,hsa-miR-139-5p,1,-1
2,hsa-miR-1827,1,1
2,hsa-miR-548o-3p,1,1
2,hsa-miR-6891-5p,1,1
2,hsa-miR-4779,1,-1
2,hsa-miR-3155a,1,1
2,hsa-miR-6854-3p,1,1
2,hsa-miR-3150a-3p,1,1
2,hsa-miR-1185-1-3p,1,1
2,hsa-miR-876-5p,1,1
2,hsa-miR-3934-3p,1,-1
2,hsa-miR-6811-3p,1,-1
2,hsa-miR-758-5p,1,-1
3,hsa-miR-4449,1,-1
3,hsa-miR-21-3p,1,1
3,hsa-miR-3622b-5p,1,-1
3,hsa-miR-4504,1,-1
3,hsa-let-7a-3,1,-1
3,hsa-miR-5584-5p,1,-1
3,hsa-miR-127-5p,1,1
3,hsa-miR-4694-3p,1,1
3,hsa-miR-517c-3p,1,-1
3,hsa-miR-4766-3p,1,1
3,hsa-miR-5002-5p,1,-1
3,hsa-miR-518c-3p,1,1
3,hsa-miR-6718-5p,1,1
3,hsa-miR-181c-3p,1,1
3,hsa-miR-497-3p,1,1
3,hsa-miR-92a-1-5p,1,-1
3,hsa-miR-3116,1,1
3,hsa-miR-412-5p,1,-1
3,hsa-miR-3139,1,-1
3,hsa-miR-3117-3p,1,-1
3,hsa-miR-6731-3p,1,1
3,hsa-miR-515-5p,1,-1
3,hsa-miR-548am-5p|hsa-miR-548au-5p|hsa-miR-548c-5p|hsa-miR-548o-5p,1,-1
3,hsa-miR-146a-3p,1,-1
3,hsa-miR-107,1,-1
3,hsa-miR-4770,1,-1
3,hsa-miR-424-5p,1,-1
3,hsa-miR-500b-3p,1,1
3,hsa-miR-377-5p,1,1
3,hsa-miR-3129-5p,1,-1
3,hsa-miR-3909,1,1
3,hsa-miR-3675-5p,1,-1
3,hsa-miR-6826-5p,1,-1
3,hsa-miR-6817-3p,1,-1
3,hsa-miR-3940-3p,1,1
3,hsa-miR-769-5p,1,-1
3,hsa-miR-4776-5p,1,1
3,hsa-miR-6810-5p,1,-1
3,hsa-miR-590-3p,1,-1
3,hsa-miR-122-3p,1,1
3,hsa-miR-3160-3p,1,-1
3,hsa-miR-3144-3p,1,1
3,hsa-let-7c,1,-1
3,hsa-miR-548ay-3p,1,-1
3,hsa-miR-6867-5p,1,1
3,hsa-miR-4727-3p,1,1
3,hsa-miR-4490,1,1
3,hsa-miR-193b-5p,1,1
3,hsa-miR-1224-3p,1,-1
3,hsa-miR-4420,1,-1
3,hsa-miR-203a-3p,1,-1
3,hsa-miR-6777-3p,1,-1
3,hsa-miR-30b-5p,1,1
3,hsa-miR-518b,1,-1
3,hsa-mir-516b-2,1,-1
3,hsa-miR-514b-5p,1,1
3,hsa-miR-6824-3p,1,1
3,hsa-miR-146b-5p,1,-1
3,hsa-miR-214-5p,1,1
3,hsa-miR-513c-5p,1,1
3,hsa-miR-3660,1,-1
3,hsa-miR-6866-5p,1,-1
3,hsa-miR-376c-5p,1,1
3,hsa-mir-320c-2,1,1
3,hsa-miR-4764-5p,1,1
3,hsa-miR-6786-3p,1,-1
3,hsa-miR-643,1,-1
3,hsa-miR-378f,1,-1
3,hsa-miR-4749-3p,1,1
3,hsa-miR-4738-5p,1,-1
3,hsa-miR-4787-5p,1,-1
3,hsa-miR-548ak,1,-1
3,hsa-miR-585-5p,1,1
3,hsa-miR-6813-5p,1,-1
3,hsa-miR-4659b-3p,1,1
3,hsa-mir-378a,1,1
3,hsa-miR-3934-3p,1,1
3,hsa-miR-135b-5p,1,1
3,hsa-miR-4495,1,1
3,hsa-miR-3618,1,-1
3,hsa-miR-548ar-5p,1,-1
3,hsa-miR-1270,1,-1
3,hsa-miR-6730-3p,1,-1
3,hsa-let-7g,1,1
3,hsa-miR-6757-5p,1,1
3,hsa-miR-137,1,1
3,hsa-miR-1301-3p,1,-1
3,hsa-miR-1263,1,1
3,hsa-miR-6500-5p,1,1
3,hsa-miR-2467-5p,1,1
3,hsa-miR-548av-3p|hsa-miR-548o-3p,1,-1
3,hsa-miR-3677-5p,1,-1
3,hsa-miR-1284,1,1
3,hsa-miR-4461,1,-1
3,hsa-miR-6802-3p,1,-1
3,hsa-miR-330-3p,1,1
3,hsa-miR-548x-3p,1,-1
3,hsa-miR-873-3p,1,1
3,hsa-miR-519d-5p,1,-1
3,hsa-miR-146b-3p,1,1
3,hsa-miR-6815-3p,1,-1
3,hsa-miR-4421,1,-1
3,hsa-mir-106a,1,-1
3,hsa-mir-548ap,1,1
3,hsa-miR-6759-3p,1,-1
3,hsa-miR-151a-5p|hsa-miR-151b,1,1
3,hsa-miR-6715b-3p,1,-1
3,hsa-miR-378c,1,1
3,hsa-miR-6755-3p,1,1
3,hsa-miR-5189-3p,1,-1
3,hsa-miR-500b-5p,1,-1
3,hsa-miR-5687,1,1
3,hsa-miR-550a-5p,1,1
3,hsa-let-7d-3p,1,1
3,hsa-miR-548a-5p,1,1
3,hsa-miR-6770-5p,1,1
3,hsa-miR-5192,1,-1
3,hsa-mir-9-1,1,-1
3,hsa-miR-551b-3p,1,1
3,hsa-miR-770-5p,1,1
3,hsa-miR-497-5p,1,1
3,hsa-miR-579-3p,1,1
3,hsa-miR-4454,1,1
3,hsa-miR-6831-3p,1,-1
3,hsa-miR-185-3p,1,-1
3,hsa-miR-299-5p,1,-1
3,hsa-miR-4772-5p,1,-1
3,hsa-miR-548ay-5p|hsa-miR-548d-5p,1,1
3,hsa-miR-4524a-5p,1,1
3,hsa-miR-612,1,-1
3,hsa-miR-19b-3p,1,-1
3,hsa-miR-548az-5p,1,-1
3,hsa-miR-5582-5p,1,1
3,hsa-miR-199b-5p,1,-1
3,hsa-miR-210-5p,1,-1
3,hsa-miR-133a-3p,1,1
3,hsa-miR-3621,1,-1
3,hsa-miR-139-5p,1,-1
3,hsa-miR-1233-3p,1,-1
3,hsa-miR-4473,1,1
3,hsa-let-7a-2,1,1
3,hsa-miR-548h-5p,1,-1
3,hsa-miR-4479,1,1
3,hsa-miR-96-5p,1,-1
3,hsa-miR-6821-5p,1,1
3,hsa-miR-20b-3p,1,1
3,hsa-miR-106a-5p,1,-1
3,hsa-miR-6856-3p,1,-1
3,hsa-mir-4703,1,-1
3,hsa-miR-34b-3p,1,-1
3,hsa-miR-6720-3p,1,-1
3,hsa-miR-4782-5p,1,-1
3,hsa-mir-378f,1,1
3,hsa-miR-542-3p,1,1
3,hsa-miR-22-3p,1,1
3,hsa-miR-7854-3p,1,-1
3,hsa-miR-514b-3p,1,1
3,hsa-miR-3163,1,1
3,hsa-miR-4485-5p,1,1
3,hsa-miR-499b-3p,1,1
3,hsa-miR-223-3p,1,-1
3,hsa-miR-561-5p,1,1
3,hsa-miR-523-3p,1,1
3,hsa-mir-4487,1,-1
3,hsa-miR-3923,1,1
3,hsa-mir-548q,1,1
3,hsa-miR-4768-5p,1,-1
3,hsa-miR-521,1,1
3,hsa-miR-1306-5p,1,-1
3,hsa-miR-543,1,1
3,hsa-miR-6769a-5p,1,1
3,hsa-miR-6857-3p,1,-1
3,hsa-miR-1914-3p,1,1
3,hsa-miR-148b-3p,1,1
3,hsa-miR-4637,1,-1
3,hsa-miR-518d-3p,1,-1
3,hsa-miR-1912,1,-1
3,hsa-miR-654-5p,1,1
3,hsa-miR-302d-5p,1,-1
3,hsa-mir-27a,1,1
3,hsa-miR-544a,1,-1
3,hsa-miR-6826-3p,1,1
3,hsa-miR-548f-3p,1,-1
3,hsa-miR-4740-5p,1,-1
3,hsa-miR-375,1,1
3,hsa-miR-1298-5p,1,1
3,hsa-miR-4753-5p,1,-1
3,hsa-miR-216b-5p,1,1
3,hsa-miR-512-5p,1,-1
3,hsa-miR-4779,1,1
3,hsa-miR-1825,1,1
3,hsa-miR-484,1,-1
3,hsa-miR-548v,1,-1
3,hsa-miR-3622b-3p,1,-1
3,hsa-miR-519e-5p,1,1
3,hsa-miR-6780b-3p,1,1
3,hsa-mir-196a-1,1,-1
3,hsa-miR-302a-5p,1,1
3,hsa-miR-24-2-5p,1,1
3,hsa-miR-5690,1,-1
3,hsa-miR-6839-5p,1,1
3,hsa-miR-4484,1,1
3,hsa-miR-3651,1,1
3,hsa-miR-338-3p,1,-1
3,hsa-miR-4733-5p,1,-1
3,hsa-miR-130b-3p,1,-1
3,hsa-miR-642a-5p,1,-1
3,hsa-miR-4668-5p,1,-1
3,hsa-miR-3944-3p,1,-1
3,hsa-miR-1-3p,1,1
3,hsa-miR-4661-3p,1,-1
3,hsa-miR-7113-3p,1,1
3,hsa-miR-3121-3p,1,-1
3,hsa-let-7c-5p,1,1
3,hsa-miR-6727-3p,1,-1
3,hsa-miR-96-3p,1,-1
3,hsa-miR-125a-5p,1,1
3,hsa-miR-6796-5p,1,1
3,hsa-let-7b-5p,1,1
3,hsa-miR-6781-3p,1,-1
3,hsa-miR-4763-5p,1,-1
3,hsa-miR-219b-3p,1,1
3,hsa-miR-6842-3p,1,-1
3,hsa-miR-6783-3p,1,1
3,hsa-let-7f-2,1,1
3,hsa-miR-4769-3p,1,1
3,hsa-mir-151b,1,1
3,hsa-miR-181d-3p,1,-1
3,hsa-miR-487b-3p,1,-1
3,hsa-let-7e,1,1
3,hsa-miR-6731-5p,1,-1
3,hsa-miR-5088-3p,1,-1
3,hsa-let-7f-1-3p,1,-1
3,hsa-miR-548ax,1,1
3,hsa-miR-519e-3p,1,1
3,hsa-miR-6795-3p,1,-1
3,hsa-miR-324-5p,1,-1
3,hsa-miR-200b-5p,1,1
3,hsa-miR-151a-5p,1,-1
3,hsa-miR-4536-5p,1,-1
3,hsa-miR-3127-5p,1,1
3,hsa-miR-3688-3p,1,-1
3,hsa-miR-6758-3p,1,-1
3,hsa-miR-187-5p,1,-1
3,hsa-miR-449c-5p,1,1
3,hsa-miR-5092,1,-1
3,hsa-miR-3672,1,1
3,hsa-miR-1911-5p,1,-1
3,hsa-miR-4640-3p,1,-1
3,hsa-miR-142-5p,1,1
3,hsa-miR-627-5p,1,-1
3,hsa-miR-501-3p,1,-1
3,hsa-miR-1287-5p,1,-1
3,hsa-miR-765,1,-1
3,hsa-miR-30a-3p,1,1
3,hsa-miR-3140-5p,1,-1
3,hsa-miR-3165,1,-1
3,hsa-miR-1273f,1,1
3,hsa-miR-582-3p,1,1
3,hsa-miR-6763-3p,1,-1
3,hsa-miR-6815-5p,1,-1
3,hsa-miR-6795-5p,1,1
3,hsa-miR-4433b-5p,1,-1
3,hsa-miR-192-5p,1,1
3,hsa-miR-4489,1,1
3,hsa-miR-942-3p,1,1
3,hsa-miR-193b-3p,1,-1
3,hsa-miR-4729,1,1
3,hsa-miR-424-3p,1,-1
3,hsa-miR-1255b-5p,1,-1
3,hsa-mir-526a-1,1,1
3,hsa-miR-938,1,1
3,hsa-miR-193a-5p,1,1
3,hsa-miR-93-5p,1,1
3,hsa-miR-200a-3p,1,-1
3,hsa-miR-221-3p,1,-1
3,hsa-miR-4317,1,1
3,hsa-miR-5698,1,1
3,hsa-miR-6881-3p,1,1
3,hsa-miR-323b-5p,1,1
3,hsa-miR-2115-3p,1,1
3,hsa-miR-3667-5p,1,-1
3,hsa-miR-4709-5p,1,1
3,hsa-miR-3928-3p,1,1
3,hsa-miR-1343-3p,1,1
3,hsa-miR-6736-5p,1,-1
3,hsa-miR-219b-5p,1,-1
3,hsa-miR-4661-5p,1,1
3,hsa-miR-4640-5p,1,1
3,hsa-miR-3663-5p,1,1
3,hsa-miR-520c-3p|hsa-miR-520f-3p,1,1
3,hsa-miR-4803,1,-1
3,hsa-miR-4289,1,1
3,hsa-miR-149-3p,1,-1
3,hsa-miR-377-3p,1,-1
3,hsa-miR-605-5p,1,1
3,hsa-miR-6840-5p,1,1
3,hsa-miR-3176,1,1
3,hsa-miR-92b-3p,1,-1
3,hsa-miR-1-5p,1,1
3,hsa-miR-6769b-3p,1,-1
3,hsa-miR-3064-3p,1,-1
3,hsa-miR-4532,1,1
3,hsa-miR-301a-3p,1,-1
3,hsa-miR-5681b,1,1
3,hsa-miR-5010-5p,1,-1
3,hsa-miR-23b-5p,1,-1
3,hsa-miR-6845-5p,1,-1
3,hsa-miR-326,1,-1
3,hsa-miR-6758-5p,1,1
3,hsa-mir-128-1,1,-1
3,hsa-miR-487a-5p,1,1
3,hsa-miR-4659a-5p,1,1
3,hsa-miR-6726-3p,1,-1
3,hsa-miR-339-5p,1,-1
3,hsa-miR-4778-3p,1,-1
3,hsa-miR-5187-5p,1,1
3,hsa-miR-155-5p,1,1
3,hsa-miR-15a-5p,1,-1
3,hsa-miR-5587-5p,1,-1
3,hsa-miR-3692-3p,1,1
3,hsa-mir-30c-2,1,-1
3,hsa-miR-3920,1,1
3,hsa-miR-4646-5p,1,1
3,hsa-miR-212-3p,1,1
3,hsa-miR-1238-3p,1,1
3,hsa-miR-548am-5p|hsa-miR-548c-5p|hsa-miR-548o-5p,1,1
3,hsa-miR-5004-5p,1,-1
3,hsa-miR-548au-5p,1,-1
3,hsa-miR-1236-3p,1,1
3,hsa-miR-4747-3p,1,-1
3,hsa-miR-520g-5p,1,1
3,hsa-miR-4641,1,-1
3,hsa-miR-32-3p,1,1
3,hsa-miR-892a,1,-1
3,hsa-miR-17-5p,1,1
3,hsa-miR-3187-5p,1,-1
3,hsa-mir-23b,1,-1
3,hsa-miR-509-3-5p,1,1
3,hsa-let-7a-3p,1,-1
3,hsa-miR-369-5p,1,-1
3,hsa-miR-7151-5p,1,1
3,hsa-miR-600,1,1
3,hsa-miR-483-5p,1,1
3,hsa-miR-3607-5p,1,1
3,hsa-miR-6799-5p,1,1
3,hsa-miR-548ac,1,-1
3,hsa-miR-4707-3p,1,-1
3,hsa-miR-449a,1,1
3,hsa-mir-107,1,-1
3,hsa-mir-133a-2,1,-1
3,hsa-miR-203a-5p,1,1
3,hsa-miR-449b-5p,1,1
3,hsa-miR-937-3p,1,-1
3,hsa-miR-411-5p,1,1
3,hsa-miR-1260a,1,-1
3,hsa-miR-6806-3p,1,-1
3,hsa-miR-518f-3p,1,-1
3,hsa-miR-3200-3p,1,-1
3,hsa-miR-615-3p,1,-1
3,hsa-miR-4755-5p,1,1
3,hsa-miR-6825-3p,1,1
3,hsa-miR-6820-5p,1,-1
3,hsa-miR-6502-5p,1,1
3,hsa-miR-4662a-5p,1,-1
3,hsa-miR-6745,1,1
3,hsa-miR-320d,1,-1
3,hsa-miR-302c-5p,1,1
3,hsa-miR-138-5p,1,1
3,hsa-miR-494-5p,1,-1
3,hsa-miR-1185-1-3p,1,1
3,hsa-miR-1233-5p,1,1
3,hsa-miR-744-5p,1,-1
3,hsa-miR-1228-3p,1,-1
3,hsa-miR-889-3p,1,1
3,hsa-miR-6751-5p,1,-1
3,hsa-miR-519c-3p,1,-1
3,hsa-miR-548at-3p,1,1
3,hsa-miR-141-3p,1,1
3,hsa-miR-181b-3p,1,-1
3,hsa-miR-4735-5p,1,1
3,hsa-miR-6803-3p,1,1
3,hsa-miR-548ap-5p,1,-1
3,hsa-miR-374a-5p,1,1
3,hsa-miR-4730,1,-1
3,hsa-miR-6870-3p,1,1
3,hsa-miR-6734-5p,1,-1
3,hsa-miR-670-3p,1,-1
3,hsa-miR-642b-5p,1,1
3,hsa-miR-6861-3p,1,1
3,hsa-miR-7112-3p,1,-1
3,hsa-miR-198,1,-1
3,hsa-miR-6894-3p,1,-1
3,hsa-miR-489-5p,1,1
3,hsa-miR-302e,1,1
3,hsa-miR-3149,1,-1
3,hsa-miR-934,1,-1
3,hsa-miR-876-5p,1,-1
3,hsa-miR-6516-3p,1,-1
3,hsa-mir-320a,1,-1
3,hsa-miR-371a-3p,1,-1
3,hsa-miR-4714-3p,1,-1
3,hsa-miR-4660,1,1
3,hsa-miR-500a-5p,1,-1
3,hsa-miR-7850-5p,1,1
3,hsa-miR-218-1-3p,1,1
3,hsa-miR-365a-5p,1,-1
3,hsa-miR-548an,1,-1
3,hsa-miR-6751-3p,1,-1
3,hsa-miR-4679,1,1
3,hsa-miR-4657,1,-1
3,hsa-miR-676-3p,1,1
3,hsa-miR-4772-3p,1,-1
3,hsa-miR-1197,1,1
3,hsa-miR-3131,1,-1
3,hsa-miR-3661,1,1
3,hsa-mir-320c-1,1,-1
3,hsa-miR-6891-3p,1,1
3,hsa-miR-633,1,-1
3,hsa-miR-7152-5p,1,1
3,hsa-miR-6770-3p,1,-1
3,hsa-mir-101-2,1,1
3,hsa-miR-365a-3p|hsa-miR-365b-3p,1,-1
3,hsa-miR-190b,1,1
3,hsa-miR-4525,1,-1
3,hsa-miR-128-3p,1,1
3,hsa-miR-6854-3p,1,-1
3,hsa-miR-10a-3p,1,1
3,hsa-mir-196a-2,1,1
3,hsa-miR-6861-5p,1,1
3,hsa-miR-548ad-5p|hsa-miR-548ae-5p,1,-1
3,hsa-miR-6728-3p,1,-1
3,hsa-miR-518e-5p|hsa-miR-519a-5p|hsa-miR-519b-5p|hsa-miR-519c-5p|hsa-miR-522-5p|hsa-miR-523-5p,1,-1
3,hsa-mir-376c,1,1
3,hsa-miR-586,1,1
3,hsa-miR-125a-3p,1,1
3,hsa-miR-4750-5p,1,-1
3,hsa-miR-3613-5p,1,1
3,hsa-miR-4735-3p,1,-1
3,hsa-miR-378a-3p,1,-1
3,hsa-miR-130a-3p,1,1
3,hsa-miR-1255b-2-3p,1,-1
3,hsa-miR-1266-3p,1,-1
3,hsa-miR-3127-3p,1,1
3,hsa-miR-3190-3p,1,-1
3,hsa-miR-4667-3p,1,1
3,hsa-miR-6505-5p,1,-1
3,hsa-mir-548w,1,-1
3,hsa-miR-3691-5p,1,1
3,hsa-miR-4795-3p,1,1
3,hsa-miR-3926,1,-1
3,hsa-miR-3180-3p,1,1
3,hsa-miR-4743-5p,1,1
3,hsa-miR-3680-5p,1,-1
3,hsa-miR-217,1,1
3,hsa-miR-664b-3p,1,1
3,hsa-miR-660-5p,1,-1
3,hsa-miR-3683,1,-1
3,hsa-mir-30b,1,1
3,hsa-miR-152-5p,1,-1
3,hsa-miR-6824-5p,1,-1
3,hsa-miR-27a-5p,1,1
3,hsa-miR-548ap-3p,1,1
3,hsa-miR-3180-5p,1,1
3,hsa-miR-656-3p,1,-1
3,hsa-miR-99a-3p,1,1
3,hsa-mir-320b-1,1,-1
3,hsa-miR-3150b-3p,1,-1
3,hsa-miR-3679-3p,1,1
3,hsa-miR-6508-3p,1,1
3,hsa-miR-1273d,1,-1
3,hsa-miR-488-3p,1,-1
3,hsa-miR-19b-2-5p,1,-1
3,hsa-miR-552-5p,1,1
3,hsa-miR-583,1,-1
3,hsa-miR-153-5p,1,-1
3,hsa-miR-363-3p,1,-1
3,hsa-miR-4762-5p,1,1
3,hsa-miR-7975,1,-1
3,hsa-miR-4662b,1,1
3,hsa-miR-210-3p,1,-1
3,hsa-miR-514a-5p,1,1
3,hsa-miR-181a-5p,1,-1
3,hsa-miR-4734,1,-1
3,hsa-miR-4728-5p,1,-1
3,hsa-mir-18b,1,1
3,hsa-miR-6871-3p,1,-1
3,hsa-miR-6739-5p,1,-1
3,hsa-miR-3659,1,-1
3,hsa-miR-4284,1,1
3,hsa-miR-6874-5p,1,1
3,hsa-miR-4695-5p,1,1
3,hsa-miR-550b-3p,1,1
3,hsa-miR-4431,1,-1
3,hsa-mir-320b-2,1,1
3,hsa-miR-548am-3p,1,-1
3,hsa-miR-1180-3p,1,-1
3,hsa-miR-449b-3p,1,-1
3,hsa-miR-3682-5p,1,1
3,hsa-miR-4647,1,-1
3,hsa-miR-512-3p,1,1
3,hsa-miR-6732-5p,1,-1
3,hsa-miR-431-3p,1,1
3,hsa-miR-20a-3p,1,1
3,hsa-miR-6788-5p,1,1
3,hsa-miR-6515-5p,1,-1
3,hsa-miR-6884-5p,1,-1
3,hsa-miR-185-5p,1,-1
3,hsa-miR-7114-5p,1,-1
3,hsa-miR-582-5p,1,1
3,hsa-miR-1256,1,1
3,hsa-miR-544b,1,-1
3,hsa-miR-6845-3p,1,1
3,hsa-miR-4798-5p,1,1
3,hsa-miR-5009-5p,1,-1
3,hsa-miR-651-5p,1,-1
3,hsa-miR-374b-5p,1,-1
3,hsa-miR-3174,1,1
3,hsa-miR-15b-5p,1,1
3,hsa-miR-4659a-3p,1,-1
3,hsa-miR-323a-3p,1,1
3,hsa-miR-4725-3p,1,-1
3,hsa-miR-4430,1,-1
3,hsa-miR-514a-3p,1,1
3,hsa-miR-18b-5p,1,-1
3,hsa-miR-520e,1,-1
3,hsa-miR-4465,1,1
3,hsa-miR-6791-3p,1,-1
3,hsa-miR-548b-5p,1,-1
3,hsa-miR-106b-3p,1,1
3,hsa-let-7f-5p,1,1
3,hsa-miR-4459,1,-1
3,hsa-miR-1226-5p,1,-1
3,hsa-miR-6720-5p,1,-1
3,hsa-miR-3682-3p,1,1
4,hsa-miR-25-5p,1,-1
4,hsa-miR-1343-3p,1,1
4,hsa-miR-651-5p,1,-1
4,hsa-miR-873-3p,1,-1
4,hsa-miR-1-3p,1,1
4,hsa-miR-378d,1,-1
4,hsa-miR-500a-5p|hsa-miR-500b-5p,1,-1
4,hsa-miR-600,1,1
4,hsa-miR-1236-3p,1,1
4,hsa-miR-29b-3p,1,1
4,hsa-miR-4485-5p,1,-1
4,hsa-miR-3194-5p,1,-1
4,hsa-miR-196b-5p,1,1
4,hsa-miR-4637,1,1
4,hsa-miR-6864-3p,1,1
4,hsa-miR-1278,1,1
4,hsa-miR-1-5p,1,-1
4,hsa-miR-548ac,1,1
4,hsa-miR-4328,1,-1
4,hsa-miR-369-5p,1,-1
4,hsa-miR-564,1,1
4,hsa-miR-4753-5p,1,1
4,hsa-miR-5584-5p,1,1
4,hsa-miR-1913,1,1
4,hsa-miR-4748,1,1
4,hsa-miR-3160-5p,1,-1
4,hsa-miR-4643,1,1
4,hsa-miR-4672,1,-1
4,hsa-miR-665,1,1
4,hsa-miR-643,1,1
4,hsa-miR-512-3p,1,1
4,hsa-miR-6891-3p,1,1
4,hsa-miR-1245b-3p,1,1
4,hsa-miR-670-3p,1,1
4,hsa-miR-203a-5p,1,-1
4,hsa-miR-4729,1,-1
4,hsa-miR-6892-3p,1,1
4,hsa-miR-5583-3p,1,-1
4,hsa-miR-513a-5p,1,1
4,hsa-miR-664b-3p,1,1
4,hsa-miR-3614-3p,1,-1
4,hsa-miR-3922-5p,1,1
4,hsa-miR-548h-5p,1,1
4,hsa-miR-4699-5p,1,1
4,hsa-miR-4667-5p,1,-1
4,hsa-miR-208b-3p,1,1
4,hsa-miR-7114-5p,1,1
4,hsa-miR-885-5p,1,-1
4,hsa-miR-4799-5p,1,-1
4,hsa-miR-3148,1,-1
4,hsa-miR-1973,1,-1
4,hsa-miR-6867-3p,1,-1
4,hsa-miR-3177-3p,1,-1
4,hsa-mir-26a-1,1,1
4,hsa-miR-4687-5p,1,1
4,hsa-miR-6780a-3p,1,-1
4,hsa-miR-6769b-5p,1,1
4,hsa-miR-29b-2-5p,1,-1
4,hsa-miR-4787-5p,1,-1
4,hsa-miR-26b-5p,1,-1
4,hsa-miR-4511,1,1
4,hsa-miR-507,1,-1
4,hsa-miR-3176,1,1
4,hsa-miR-494-5p,1,-1
4,hsa-miR-6812-5p,1,-1
4,hsa-miR-3935,1,1
4,hsa-miR-744-5p,1,1
4,hsa-miR-6826-5p,1,-1
4,hsa-miR-324-3p,1,1
4,hsa-miR-4286,1,1
4,hsa-let-7e-5p,1,-1
4,hsa-miR-3150b-5p,1,-1
4,hsa-miR-5688,1,1
4,hsa-miR-338-3p,1,1
4,hsa-miR-423-5p,1,1
4,hsa-miR-181c-5p,1,1
4,hsa-miR-556-3p,1,-1
4,hsa-miR-521,1,1
4,hsa-miR-146b-3p,1,-1
4,hsa-miR-24-3p,1,1
4,hsa-miR-16-2-3p,1,-1
4,hsa-miR-151b,1,1
4,hsa-miR-3606-3p,1,-1
4,hsa-miR-584-3p,1,-1
4,hsa-miR-3685,1,-1
4,hsa-miR-548p,1,-1
4,hsa-miR-5187-5p,1,1
4,hsa-miR-3191-3p,1,-1
4,hsa-miR-6846-5p,1,1
4,hsa-let-7a-5p,1,1
4,hsa-miR-3065-5p,1,1
4,hsa-miR-192-5p,1,-1
4,hsa-miR-3130-5p,1,-1
4,hsa-miR-653-3p,1,-1
4,hsa-miR-4668-5p,1,-1
4,hsa-miR-126-3p,1,-1
4,hsa-miR-6769a-5p,1,1
4,hsa-mir-500a,1,-1
4,hsa-miR-874-5p,1,-1
4,hsa-miR-3612,1,1
4,hsa-mir-516b-2,1,1
4,hsa-miR-499a-3p,1,1
4,hsa-miR-516b-5p,1,1
4,hsa-miR-3653-3p,1,1
4,hsa-mir-16-1,1,-1
4,hsa-miR-556-5p,1,1
4,hsa-miR-4524a-3p,1,-1
4,hsa-miR-6775-5p,1,-1
4,hsa-miR-515-3p,1,1
4,hsa-mir-19b-1,1,1
4,hsa-miR-6132,1,-1
4,hsa-miR-6778-3p,1,1
4,hsa-miR-1299,1,-1
4,hsa-miR-378h,1,1
4,hsa-miR-219b-3p,1,-1
4,hsa-miR-7114-3p,1,1
4,hsa-miR-3619-3p,1,1
4,hsa-miR-9-3p,1,-1
4,hsa-miR-148b-5p,1,1
4,hsa-miR-526b-5p,1,1
4,hsa-miR-3939,1,-1
4,hsa-miR-219b-5p,1,-1
4,hsa-miR-219a-5p,1,-1
4,hsa-miR-2467-3p,1,-1
4,hsa-let-7i-5p,1,1
4,hsa-miR-4526,1,-1
4,hsa-miR-489-5p,1,1
4,hsa-miR-584-5p,1,1
4,hsa-miR-3616-3p,1,1
4,hsa-miR-3159,1,1
4,hsa-miR-32-3p,1,-1
4,hsa-miR-3617-5p,1,-1
4,hsa-miR-203b-5p,1,-1
4,hsa-miR-4512,1,-1
4,hsa-miR-431-5p,1,1
4,hsa-miR-518f-3p,1,1
4,hsa-miR-6784-3p,1,1
4,hsa-miR-7160-3p,1,1
4,hsa-miR-146a-3p,1,1
4,hsa-mir-103a-2,1,-1
4,hsa-let-7c-3p,1,1
4,hsa-miR-6812-3p,1,-1
4,hsa-miR-517a-3p|hsa-miR-517b-3p,1,1
4,hsa-miR-193b-5p,1,-1
4,hsa-miR-4448,1,1
4,hsa-miR-5586-3p,1,-1
4,hsa-miR-4422,1,1
4,hsa-miR-6740-3p,1,1
4,hsa-miR-106b-5p,1,-1
4,hsa-miR-339-3p,1,1
4,hsa-miR-215-3p,1,1
4,hsa-miR-6830-3p,1,-1
4,hsa-miR-7853-5p,1,-1
4,hsa-miR-4696,1,-1
4,hsa-miR-145-3p,1,1
4,hsa-miR-5090,1,-1
4,hsa-miR-302a-3p,1,-1
4,hsa-miR-2681-5p,1,1
4,hsa-mir-548u,1,1
4,hsa-miR-30e-5p,1,1
4,hsa-mir-28,1,-1
4,hsa-mir-519d,1,-1
